stop_name,lat,lon,time_mins,main_mode
Ferraz - Romero Robledo,40.43094,-3.72181,27.016666666666666,emt
Beata,40.394,-3.69413,33.233333333333334,emt
Avenida Poblados - Eduardo Barreiros,40.37142,-3.6962,51.3,emt
Eduardo Barreiros - Salvador Martínez,40.36676,-3.69715,53.733333333333334,emt
Eduardo Barreiros - Salvador Martínez,40.36679,-3.69731,53.78333333333333,emt
Eduardo Barreiros - Avenida De Los Rosales,40.36819,-3.69653,54.233333333333334,emt
Eduardo Barreiros - Centro De Salud,40.36542,-3.69833,60.75,emt
Eduardo Barreiros - Avenida De Los Rosales,40.36823,-3.69636,53.8,emt
Eduardo Barreiros - Psa,40.35916,-3.70228,64.36666666666666,emt
Eduardo Barreiros - Psa,40.35921,-3.70239,64.35,emt
Euro - Maravedí,40.36457,-3.74803,66.31666666666666,emt
Eduardo Barreiros - Corte De Faraón,40.36245,-3.70016,62.766666666666666,emt
Eduardo Barreiros - Corte De Faraón,40.36253,-3.70028,62.43333333333333,emt
Junta Municipal Villaverde,40.34955,-3.70984,71.23333333333333,emt
Parque De Ingenieros,40.35394,-3.70526,67.28333333333333,emt
Parque De Ingenieros,40.35392,-3.70507,67.53333333333333,emt
Embajadores - Santa María De La Cabeza,40.40124,-3.6997,35.21666666666667,emt
Embajadores - Santa María De La Cabeza,40.40217,-3.70011,39.45,emt
Junta Municipal Villaverde,40.34933,-3.70966,72.51666666666667,emt
Cristo De La Victoria - Ferroviarios,40.38053,-3.70355,43.63333333333333,emt
Cristo De La Victoria - Ferroviarios,40.38053,-3.70328,43.916666666666664,emt
Villalonso - Puebla De Sanabria,40.34913,-3.71298,73.51666666666667,emt
Villalonso - Puebla De Sanabria,40.34937,-3.71323,72.58333333333333,emt
Plata Y Castañar,40.34922,-3.71578,73.58333333333333,emt
Cristo De La Victoria - Jaspe,40.37937,-3.70621,43.7,emt
Villaverde Alto,40.35151,-3.71753,75.51666666666667,emt
Plata Y Castañar,40.34903,-3.71596,74.55,emt
Cristo De La Victoria - Jaspe,40.37924,-3.70615,43.65,emt
Unidad,40.3699,-3.71199,53.9,emt
Unidad,40.37,-3.71199,53.88333333333333,emt
Eduardo Barreiros - Salvador Martínez,40.3671,-3.69779,54.15,emt
Campotejar - Gran Avenida,40.36919,-3.7036,66.15,emt
Campotejar - Nivar,40.36946,-3.70334,65.71666666666667,emt
Glorieta San Martín De La Vega,40.36836,-3.69202,55.516666666666666,emt
Avenida Orcasur - Graena,40.36978,-3.6996,56.233333333333334,emt
Plaza De La Asociación,40.36938,-3.70553,69.63333333333334,emt
Moreja,40.36772,-3.69835,55.65,emt
Orcasitas,40.36787,-3.70391,71.5,emt
Plaza Del Pueblo,40.36815,-3.70145,58.983333333333334,emt
Avenida Orcasur - Fernando Ortiz,40.36699,-3.7019,59.65,emt
Plaza De La Asociación,40.36975,-3.70594,71.31666666666666,emt
Orcasitas,40.36741,-3.70372,61.733333333333334,emt
Rafaela Ybarra - Cestona,40.37274,-3.71222,54.28333333333333,emt
Metro San Cristóbal,40.3418,-3.69303,68.43333333333334,emt
Metro San Cristóbal,40.34142,-3.69262,69.48333333333333,emt
Euro - Duro,40.36532,-3.74474,64.71666666666667,emt
Avenida De Andalucía - Resina,40.3361,-3.694,83.3,emt
Avenida De Andalucía - Resina,40.33624,-3.69447,82.55,emt
Astillero,40.34327,-3.71401,72.4,emt
Domimgo Párraga - Real De Pinto,40.34218,-3.70745,75.8,emt
Resina - San Eustaquio,40.3361,-3.70045,84.66666666666667,emt
Astillero,40.34284,-3.71425,73.08333333333333,emt
San Cesareo - San Erasmo,40.33777,-3.70607,87.61666666666666,emt
Villaverde Alto,40.33598,-3.69903,86.23333333333333,emt
San Cesareo - San Eustaquio,40.33778,-3.70209,86.21666666666667,emt
Cuartel De San Cristóbal,40.33775,-3.69249,74.65,emt
San Norberto - Parque Bomberos,40.33935,-3.70653,88.51666666666667,emt
Euro - Peso Hispano,40.36688,-3.74289,64.3,emt
San Norberto - Parque Bomberos,40.33963,-3.70583,88.68333333333334,emt
Monasterio Silos - Monasterio Huelgas,40.50346,-3.7064,42.86666666666667,emt
Avenida De Andalucía - Marconi,40.33394,-3.69296,87.86666666666666,emt
San Eustaquio - San Norberto,40.33921,-3.70183,88.93333333333334,emt
Hospital 12 De Octubre,40.37519,-3.69918,49.86666666666667,emt
Tolosa Latour - Acceso 12 Octubre,40.37375,-3.70257,55.63333333333333,emt
Ezequiel Solana - Pedro Antonio Alarcón,40.42693,-3.64185,34.18333333333333,emt
Hospital 12 Octubre,40.37567,-3.69658,46.8,emt
Avenida De Los Poblados - Avenida Orcasur,40.37114,-3.69924,53.7,emt
Avenida Poblados - Eduardo Barreiros,40.37107,-3.69708,51.55,emt
Euro - Aguacate,40.36842,-3.74149,62.56666666666667,emt
Montearagón,40.46282,-3.65956,30.216666666666665,emt
Avenida De Los Poblados - Expropiación,40.37082,-3.70454,60.166666666666664,emt
Avenida De Los Poblados - Tolosa Latour,40.37126,-3.70271,57.45,emt
Avenida De Los Poblados - Expropiación,40.37067,-3.7049,60.9,emt
Luis Rosales,40.46672,-3.65518,22.833333333333332,emt
Luis Rosales,40.46692,-3.6553,22.85,emt
Gran Vía De Hortaleza - Haro,40.46714,-3.65139,18.766666666666666,emt
Gran Vía De Hortaleza - Haro,40.4674,-3.65152,18.6,emt
Gran Vía Hortaleza - Sandro Pertini,40.46947,-3.6434,21.483333333333334,emt
Sandro Pertini,40.46916,-3.64333,21.533333333333335,emt
Mar De Cristal,40.47018,-3.63882,18.533333333333335,emt
Mar Adriático,40.47024,-3.63861,18.816666666666666,emt
Pinar Del Rey,40.46801,-3.64769,16.566666666666666,emt
Pinar Del Rey,40.46824,-3.64802,16.2,emt
Gregorio Sánchez Herráez,40.47772,-3.63627,40.18333333333333,emt
Gregorio Sánchez Herráez,40.47779,-3.63677,31.3,emt
Santos De La Humosa,40.47235,-3.64823,23.35,emt
Euro - Óbolo,40.36991,-3.73973,51.083333333333336,emt
Las Cárcavas,40.47698,-3.6286,49.7,emt
Maruja Mallo - Montoro,40.48016,-3.63118,47.43333333333333,emt
Grama,40.47942,-3.62818,51.86666666666667,emt
Murias De Paredes,40.48236,-3.63318,48.75,emt
Emilio Rubín,40.46099,-3.66167,39.28333333333333,emt
Moreruela,40.484,-3.63415,66.28333333333333,emt
Mombuey,40.48343,-3.63599,65.15,emt
Bronce,40.38774,-3.69108,35.28333333333333,emt
Bronce,40.38798,-3.6909,35.166666666666664,emt
Nudo Sur,40.38648,-3.69004,37.2,emt
Nudo Sur,40.38671,-3.68992,37.25,emt
Valdebebas Cercanías,40.48213,-3.61568,46.166666666666664,emt
Valdebebas Cercanías,40.48251,-3.61594,45.86666666666667,emt
Legazpi,40.39091,-3.69426,29.266666666666666,emt
Méndez Álvaro - Estación Sur,40.3935,-3.67817,31.033333333333335,emt
Santa Catalina,40.36778,-3.67485,54.36666666666667,emt
Estación Sur,40.3948,-3.67964,27.633333333333333,emt
Méndez Álvaro,40.3946,-3.67882,27.05,emt
Méndez Álvaro - Terminal,40.39353,-3.67769,28.55,emt
Avenida De Entrevías - Méndez Álvaro,40.39149,-3.67486,33.15,emt
Avenida De Entrevías - Méndez Álvaro,40.3916,-3.67478,33.18333333333333,emt
Avenida De Entrevías - Convenio,40.38852,-3.67191,36.13333333333333,emt
Santa Catalina,40.36816,-3.67473,59.81666666666667,emt
Avenida De Entrevías - Mejorana,40.38559,-3.67101,37.75,emt
Avenida De Entrevías - Convenio,40.38855,-3.67174,37.266666666666666,emt
Arturo Soria - Emeterio Castaños,40.46268,-3.66301,41.68333333333333,emt
Emeterio Castaños,40.46422,-3.66128,44.45,emt
Avenida De Entrevías - Mejorana,40.38551,-3.67077,38.3,emt
Cardeñosa - Avenida De Entrevías,40.38459,-3.6711,38.416666666666664,emt
Ruidera - Bohonal,40.37998,-3.67589,41.61666666666667,emt
Ronda Sur - Santa Rafaela,40.37841,-3.67387,43.016666666666666,emt
Cardeñosa - Lagartera,40.38226,-3.67278,39.81666666666667,emt
Ronda Sur - Santa Rafaela,40.37789,-3.67301,44.43333333333333,emt
Serena - Campiña,40.37678,-3.66887,45.63333333333333,emt
Ronda Sur - Avenida De Las Glorietas,40.37398,-3.66233,49.583333333333336,emt
Euro - Enrique De Oro,40.37191,-3.73833,47.78333333333333,emt
Barros - Villuercas,40.37526,-3.66598,48.45,emt
Entrevías,40.37427,-3.6694,51.06666666666667,emt
Ronda Sur - Montánchez,40.37431,-3.67123,50.35,emt
Ronda Sur - Serena,40.3759,-3.66979,47.46666666666667,emt
Ruidera - Bohonal,40.37954,-3.6758,42.483333333333334,emt
Sierra Contraviesa - Lagartera,40.38177,-3.67223,41.88333333333333,emt
Sierra Contraviesa,40.38349,-3.67116,40.45,emt
Alcalá - General Aranaz,40.4388,-3.63529,36.416666666666664,emt
Javier De Miguel - Costabona,40.38683,-3.65796,45.28333333333333,emt
Alcalá - Alfonso Gómez,40.43999,-3.63084,41.81666666666667,emt
Alcalá - Alfonso Gómez,40.43993,-3.63033,41.233333333333334,emt
Alcalá - 25 De Septiembre,40.44166,-3.62401,40.96666666666667,emt
Suanzes,40.44054,-3.62809,38.666666666666664,emt
Suanzes,40.44082,-3.62783,38.75,emt
Alcalá - 25 De Septiembre,40.44184,-3.62409,40.61666666666667,emt
Alcalá - San Mariano,40.44541,-3.61409,41.38333333333333,emt
Alcalá - Avenida Canillejas,40.44393,-3.61621,39.266666666666666,emt
Alcalá - Avenida Canillejas,40.44402,-3.61665,37.6,emt
Alcalá - San Mariano,40.44559,-3.61418,41.2,emt
Alcalá - Esfinge,40.44713,-3.6114,41.833333333333336,emt
Canillejas,40.44906,-3.60818,39.8,emt
Euro - Aguacate,40.36856,-3.74167,61.65,emt
Euro - Peso Hispano,40.36697,-3.7431,62.63333333333333,emt
Bilbao,40.42902,-3.70278,18.266666666666666,emt
La Peseta - Maravedí,40.36294,-3.74843,66.31666666666666,emt
Monasterio Silos - Monasterio Montesclaros,40.50325,-3.70239,55.75,emt
Euro - Duro,40.36545,-3.7449,63.8,emt
Avenida De Cantabria - Bergantín,40.45736,-3.58592,50.13333333333333,emt
La Peseta - Corona,40.36232,-3.75135,67.5,emt
Avenida De Cantabria - Centro De Salud,40.45649,-3.58768,48.13333333333333,emt
Gutiérrez Canales,40.44818,-3.61443,39.2,emt
Plaza De La Goleta,40.45934,-3.58313,53.666666666666664,emt
Monasterio Silos - Avenida Montecarmelo,40.50345,-3.69877,57.016666666666666,emt
Gutiérrez Canales,40.44835,-3.61441,39.05,emt
La Vía - Plaza Elíptica,40.38608,-3.71945,36.7,emt
Galeón - Bergantín,40.45897,-3.58185,55.7,emt
Barrio Aeropuerto,40.45113,-3.58119,60.81666666666667,emt
Ciudad Lineal - Alcalá,40.43837,-3.63687,34.483333333333334,emt
Alameda De Osuna,40.45806,-3.58992,49.68333333333333,emt
Alameda De Osuna,40.45847,-3.58916,48.7,emt
Alameda De Osuna - Rambla,40.45538,-3.59549,49.75,emt
Alameda De Osuna - Rambla,40.45539,-3.59483,49.96666666666667,emt
Alameda De Osuna - Carabela,40.4561,-3.59266,48.733333333333334,emt
Alameda De Osuna - Carabela,40.45628,-3.59209,49.36666666666667,emt
Parque Del Capricho,40.45465,-3.59889,52.65,emt
Timón - Alcañiz,40.47229,-3.58852,37.233333333333334,emt
Timón - Alcañiz,40.4721,-3.58862,37.53333333333333,emt
Nuestra Señora De Loreto,40.47295,-3.58554,34.56666666666667,emt
Fuencarral Cercanías,40.50142,-3.68241,64.33333333333333,emt
Ciclón,40.47237,-3.59406,49.416666666666664,emt
Huracán,40.47192,-3.59444,49.63333333333333,emt
Fernando Gabriel,40.42479,-3.63921,30.2,emt
Barajas,40.4734,-3.59681,49.11666666666667,emt
Ezequiel Solana - Gonzalo De Berceo,40.42748,-3.6425,33.43333333333333,emt
Ezequiel Solana - Arriaga,40.42544,-3.64089,31.85,emt
Francisco Villaespesa - Ezequiel Solana,40.42905,-3.64351,31.55,emt
Francisco Villaespesa - Ezequiel Solana,40.42898,-3.64369,31.533333333333335,emt
Ezequiel Solana - Arriaga,40.4255,-3.64074,31.833333333333332,emt
Fernando Gabriel,40.42464,-3.63902,30.116666666666667,emt
Emilio Ferrari - Vital Aza,40.43237,-3.64194,31.2,emt
Ascao - Julián Camarillo,40.43328,-3.63355,36.78333333333333,emt
Ascao - Julián Camarillo,40.43328,-3.63397,36.63333333333333,emt
Julián Camarillo - Albarracín,40.43424,-3.63099,40.2,emt
Julián Camarillo - Albarracín,40.43398,-3.63164,39.13333333333333,emt
Julián Camarillo - Santa Leonor,40.43444,-3.62897,43.56666666666667,emt
Emilio Muñoz - Miguel Yuste,40.43437,-3.62226,44.13333333333333,emt
Julián Camarillo - Santa Leonor,40.43458,-3.62906,43.666666666666664,emt
Julián Camarillo - Miguel Yuste,40.43614,-3.62363,47.233333333333334,emt
Arcentales - San Romualdo,40.43397,-3.6187,43.95,emt
Arcentales - San Romualdo,40.4337,-3.61837,43.266666666666666,emt
San Andrés De Rabanedo,40.48175,-3.63501,47.63333333333333,emt
Julián Camarillo - Miguel Yuste,40.43626,-3.62366,47.18333333333333,emt
Avenida De Canillejas - Hinojal,40.43176,-3.61143,40.4,emt
Arcentales - Avenida De Canillejas,40.43444,-3.61351,44.166666666666664,emt
Arcentales - Avenida De Canillejas,40.43409,-3.61381,44.06666666666667,emt
Camino Viejo De Burgos,40.48029,-3.63412,45.31666666666667,emt
Avenida De Cantabria - Centro De Salud,40.45642,-3.587,48.016666666666666,emt
Avenida Canillejas - Julia García Boután,40.43012,-3.61105,41.083333333333336,emt
Fuente Carrantona - Hacienda De Pavones,40.40077,-3.63654,33.6,emt
Urgel,40.39282,-3.72521,37.93333333333333,emt
Avenida De Oporto - Camino Viejo Leganés,40.38592,-3.72795,42.13333333333333,emt
Pavones,40.40021,-3.63523,32.166666666666664,emt
Avenida De Oporto - Camino Viejo Leganés,40.386,-3.72775,41.95,emt
Camino Viejo Leganés - Falcinelo,40.38205,-3.73045,48.15,emt
Camino Viejo Leganés - Falcinelo,40.38227,-3.73044,47.88333333333333,emt
Pavones,40.40025,-3.63547,32.43333333333333,emt
Pavones,40.40012,-3.63533,32.333333333333336,emt
Camino Viejo Leganés - Carrero Juan Ramón,40.38091,-3.73156,50.06666666666667,emt
Camino Viejo Leganés - Carrero Juan Ramón,40.38048,-3.7317,50.68333333333333,emt
Camino Viejo Leganés - Carcastillo,40.37872,-3.73317,51.733333333333334,emt
Camino Viejo Leganés - Carcastillo,40.37855,-3.73313,52.233333333333334,emt
Pavones,40.39982,-3.63546,32.8,emt
María Odiaga - Padre Amigo,40.37937,-3.74045,55.11666666666667,emt
María Odiaga - Witerico,40.37888,-3.74186,55.833333333333336,emt
María Odiaga - Piedrahíta,40.37749,-3.7432,55.75,emt
Moncloa,40.43394,-3.71794,20.833333333333332,emt
María Odiaga - Paseo De Los Castellanos,40.37542,-3.74459,53.68333333333333,emt
Alba De Tormes - Federico Grases,40.37612,-3.74516,56.28333333333333,emt
Aguacate - Secoya,40.37003,-3.74495,54.63333333333333,emt
Aguacate - Secoya,40.36958,-3.74433,54.233333333333334,emt
Aguacate - Centro De Salud,40.37194,-3.74758,54.55,emt
Camino Viejo Leganés - Valle De Oro,40.38845,-3.72695,40.4,emt
Alba De Tormes - Época,40.37752,-3.74401,55.15,emt
General Ricardos - Camino Viejo Leganés,40.39308,-3.72365,35.46666666666667,emt
Alba De Tormes - Witerico,40.37867,-3.7429,55.21666666666667,emt
Camino Viejo Leganés - Alejandro Sánchez,40.39054,-3.72527,39.516666666666666,emt
Ricardo Ortiz - San Marcelo,40.42729,-3.65792,34.35,emt
Ricardo Ortiz - San Marcelo,40.4274,-3.65816,34.18333333333333,emt
Ricardo Ortiz - San Emilio,40.42527,-3.65792,35.7,emt
Avenida Del Talgo - Frente Residencia,40.44709,-3.78046,58.833333333333336,emt
Ricardo Ortiz - San Secundino,40.42368,-3.65736,36.86666666666667,emt
Ricardo Ortiz - San Emilio,40.42599,-3.65788,37.61666666666667,emt
Ricardo Ortiz - San Secundino,40.42386,-3.65728,34.81666666666667,emt
Santa Felicidad - Iglesia,40.42651,-3.6499,25.9,emt
Santa Felicidad,40.42428,-3.65059,30.233333333333334,emt
Santa Felicidad,40.42429,-3.6508,30.316666666666666,emt
Santa Felicidad - Iglesia,40.42637,-3.64923,27.05,emt
Blas De Otero - Santa Genoveva,40.42232,-3.65164,33.4,emt
Blas De Otero - Santa Genoveva,40.42221,-3.65185,33.63333333333333,emt
Santa Irene - Trece Rosas,40.41849,-3.65006,38.0,emt
Santa Irene,40.41943,-3.6522,36.81666666666667,emt
Leiza - Rafaela Ybarra,40.37096,-3.71295,54.583333333333336,emt
La Elipa,40.41873,-3.65006,39.25,emt
Cementerio La Almudena - Parada 1,40.41792,-3.64732,41.266666666666666,emt
Cementerio La Almudena - Parada 12,40.41806,-3.64746,41.21666666666667,emt
Cementerio La Almudena - Parada 2,40.41735,-3.64488,44.2,emt
Cementerio La Almudena - Parada 11,40.42294,-3.64672,37.583333333333336,emt
Cementerio La Almudena - Parada 9,40.42019,-3.64077,40.95,emt
Cementerio La Almudena,40.41778,-3.63556,41.43333333333333,emt
Cementerio La Almudena - Parada 7,40.41732,-3.64144,43.95,emt
Cementerio La Almudena - Parada 10,40.42409,-3.64136,31.65,emt
Cementerio La Almudena - Parada 8,40.41911,-3.64219,43.13333333333333,emt
Cementerio La Almudena - Parada 4,40.41747,-3.63783,43.166666666666664,emt
Cementerio La Almudena - Parada 6,40.41755,-3.63809,43.333333333333336,emt
Cementerio La Almudena - Parada 3,40.41686,-3.64143,47.9,emt
El Carmen,40.43122,-3.65736,29.433333333333334,emt
Blas De Otero - Santa Irene,40.42034,-3.65275,41.7,emt
Avenida De Daroca - Ricardo Ortiz,40.4302,-3.65759,30.95,emt
Ruidera - Lagartera,40.3816,-3.6731,40.86666666666667,emt
Ruidera - Lagartera,40.3817,-3.67325,41.416666666666664,emt
Ronda Sur - Serena,40.37574,-3.67006,47.75,emt
Ronda Sur - Montánchez,40.37385,-3.67142,51.31666666666667,emt
Josefa Valcárcel - General Aranaz,40.4485,-3.64769,29.516666666666666,emt
Vinateros - Media Legua,40.411,-3.65512,31.383333333333333,emt
Vinateros - Media Legua,40.41106,-3.65532,31.383333333333333,emt
Hermanos Machado - Carlos Hernández,40.43019,-3.64874,31.116666666666667,emt
José María Pereda - Carlos Hernández,40.4304,-3.64804,32.3,emt
Josefa Valcárcel - Juan Rizi,40.44835,-3.63786,32.63333333333333,emt
García Tapia - Media Legua,40.41266,-3.65381,33.733333333333334,emt
García Tapia - Media Legua,40.41257,-3.65366,36.86666666666667,emt
Juan Ignacio Luca De Tena - Alegría Oria,40.4472,-3.63581,34.1,emt
Juan Ignacio Luca De Tena - Juana I,40.44779,-3.632,35.28333333333333,emt
Juan Ignacio Luca De Tena - Juana I,40.44781,-3.63259,38.233333333333334,emt
Juan Ignacio Luca De Tena - Botánico,40.44788,-3.63008,35.86666666666667,emt
Juan Ignacio Luca De Tena - Alegría Oria,40.44732,-3.63582,34.65,emt
Juan Ignacio Luca De Tena - Botánico,40.44804,-3.63008,36.81666666666667,emt
Marquesado De Santa Marta,40.44774,-3.62239,38.333333333333336,emt
Isis,40.4504,-3.61366,40.8,emt
Galeón - Carabela,40.45551,-3.58636,49.766666666666666,emt
Embajadores,40.40455,-3.70282,35.95,emt
Nuestra Señora De América,40.44912,-3.65184,30.633333333333333,emt
Marqués De Vadillo,40.39701,-3.71555,34.016666666666666,emt
Marqués De Vadillo,40.39691,-3.71535,34.21666666666667,emt
Galeón - Bergantín,40.45855,-3.58232,55.05,emt
Antonio De Leyva - Jacinto Verdaguer,40.39502,-3.71556,37.083333333333336,emt
Blas Cabrera - Avenida De Las Águilas,40.38187,-3.77607,43.13333333333333,emt
Antonio De Leyva - Miguel Soriano,40.39135,-3.71544,42.45,emt
Antonio De Leyva - Miguel Soriano,40.39169,-3.71551,42.0,emt
Avenida Del Talgo - Residencia,40.44688,-3.78209,53.3,emt
Antonio De Leyva - Alejandro Sánchez,40.38902,-3.71621,40.61666666666667,emt
Plaza Elíptica,40.38609,-3.71741,36.233333333333334,emt
Avenida Del Talgo Nº 220,40.44715,-3.78307,52.083333333333336,emt
Plaza Elíptica,40.38604,-3.71716,36.1,emt
Blas Cabrera - Rafael Finat,40.37789,-3.77179,53.46666666666667,emt
Avenida De Los Poblados - Carretera Toledo,40.37379,-3.71848,54.65,emt
Cuacos De Yuste,40.378,-3.78028,43.86666666666667,emt
Avenida De Los Poblados - Guetaria,40.37379,-3.71586,56.75,emt
Avenida De Los Poblados - Carretera Toledo,40.37397,-3.71889,54.166666666666664,emt
Manojo De Rosas - Corte De Faraón,40.36109,-3.69777,58.88333333333333,emt
Avenida De Los Poblados - Guetaria,40.37396,-3.71588,56.68333333333333,emt
Manojo De Rosas - Corte De Faraón,40.36099,-3.69791,62.05,emt
Blasa Pérez - General Ricardos,40.39224,-3.72701,40.516666666666666,emt
Guetaria - Leiza,40.37094,-3.71504,55.63333333333333,emt
Guetaria - Alzola,40.36905,-3.71572,57.083333333333336,emt
Blasa Pérez - General Ricardos,40.39205,-3.72703,40.333333333333336,emt
El Tercio,40.39363,-3.72889,43.18333333333333,emt
Manojo De Rosas - Bohemios,40.35688,-3.697,61.766666666666666,emt
Parque Katiuska,40.3588,-3.69721,61.28333333333333,emt
Ervigio,40.3937,-3.73183,46.96666666666667,emt
Arroyo De Las Pavas,40.39282,-3.73903,41.11666666666667,emt
Arroyo De Las Pavas,40.39269,-3.73927,40.86666666666667,emt
Concejal Francisco Jiménez - Alhambra,40.40088,-3.74303,35.516666666666666,emt
Zaida - Centro Social,40.39374,-3.73607,45.35,emt
Concejal Francisco Jiménez - Alhambra,40.4011,-3.74274,35.78333333333333,emt
Concejal Francisco Jiménez - Viñegra,40.40144,-3.73886,39.25,emt
Concejal Francisco Jiménez - Viñegra,40.4015,-3.7398,38.3,emt
Guetaria - Ordicia,40.36663,-3.71494,59.03333333333333,emt
Avenida De Los Poblados - Pradolongo,40.37292,-3.71013,55.43333333333333,emt
Avenida De Los Poblados - Pradolongo,40.3727,-3.71015,55.516666666666666,emt
Avenida De Los Poblados - Rafaela Ybarra,40.37365,-3.71309,53.68333333333333,emt
Avenida De Los Poblados - Expropiación,40.37148,-3.70562,60.65,emt
Tanatorio Sur,40.37355,-3.7222,52.43333333333333,emt
Avenida De Los Poblados - Abrantes,40.37374,-3.7354,49.31666666666667,emt
Avenida De Los Poblados - Vía Lusitana,40.37352,-3.7327,55.55,emt
Avenida De Los Poblados - Abrantes,40.37399,-3.73542,49.56666666666667,emt
Avenida De Los Poblados - Cocheras Emt,40.37345,-3.72715,52.31666666666667,emt
Tanatorio Sur,40.37378,-3.72217,50.36666666666667,emt
Avenida De Los Poblados - Expropiación,40.3717,-3.70567,63.333333333333336,emt
Metro San Francisco,40.37395,-3.73825,46.416666666666664,emt
Avenida De Los Poblados - Cocheras Emt,40.37329,-3.72656,53.31666666666667,emt
Metro San Francisco,40.37376,-3.73827,46.083333333333336,emt
Avenida De Los Poblados - Secoya,40.37324,-3.74113,47.016666666666666,emt
Plaza Del Parterre,40.3765,-3.75076,52.05,emt
Campamento,40.39517,-3.76813,33.2,emt
Illescas 34,40.3941,-3.76261,44.06666666666667,emt
González Feito - Antonio López,40.38025,-3.69264,48.75,emt
Rafaela Ybarra - Centro Comercial,40.36664,-3.71284,60.083333333333336,emt
Orovilla - Centro Comercial,40.36224,-3.68971,60.81666666666667,emt
Orovilla - Centro Comercial,40.36186,-3.68996,59.06666666666667,emt
Consenso - Generosidad,40.35974,-3.68619,63.31666666666667,emt
Orovilla - Felicidad,40.35887,-3.68894,60.95,emt
Orovilla - Generosidad,40.36051,-3.68992,59.766666666666666,emt
Legazpi - Paseo Del Molino,40.39076,-3.69449,29.2,emt
Orovilla - Generosidad,40.36033,-3.68958,61.36666666666667,emt
Orovilla - Dulzura,40.358,-3.68943,63.3,emt
Unanimidad - Alianza,40.35782,-3.68593,64.83333333333333,emt
Berrocal - Bario,40.3476,-3.67765,70.25,emt
Unanimidad - Alianza,40.35824,-3.68534,62.85,emt
Puerto Serrano,40.38578,-3.68773,40.8,emt
Berrocal - Silvinita,40.3437,-3.67648,72.3,emt
Empalme,40.39144,-3.76719,37.61666666666667,emt
Avenida De Los Poblados - Aluche,40.38623,-3.76226,38.35,emt
Avenida De Los Poblados - Aluche,40.38646,-3.76289,37.7,emt
Avenida De Los Poblados - Guareña,40.3889,-3.76577,39.63333333333333,emt
Los Puertos,40.3864,-3.68596,39.166666666666664,emt
Avenida De Los Poblados - Guareña,40.38904,-3.76562,38.75,emt
Puerto De La Cruz Verde,40.38566,-3.68614,40.85,emt
Cuatro Caminos,40.44733,-3.70364,10.733333333333333,emt
Pedro Rico - Hospital La Paz,40.48164,-3.68892,38.833333333333336,emt
Metro Begoña,40.4838,-3.6884,43.38333333333333,emt
Rafaela Ybarra - Alzola,40.36861,-3.71226,54.1,emt
San Modesto - Marcos Orueta,40.48422,-3.68547,44.86666666666667,emt
Unidad,40.36966,-3.71225,53.81666666666667,emt
Pedro Rico - Hospital La Paz,40.48132,-3.68929,38.983333333333334,emt
Herrera Oria - Labastida,40.49129,-3.68835,50.88333333333333,emt
Herrera Oria - Labastida,40.49098,-3.68871,52.083333333333336,emt
Carretera De Villaverde - Centro Escolar,40.35383,-3.71133,74.9,emt
Carretera De Villaverde - Centro Escolar,40.35428,-3.71183,75.95,emt
Herrera Oria - Sicilia,40.49073,-3.69482,53.833333333333336,emt
Puente Alcocer,40.35006,-3.70616,66.53333333333333,emt
Puente Alcocer,40.35034,-3.70616,66.38333333333334,emt
Herrera Oria - Sicilia,40.49038,-3.69388,56.71666666666667,emt
Alfredo Marqueríe,40.48712,-3.70393,58.96666666666667,emt
Valencia De Don Juan - Alfredo Marqueríe,40.48687,-3.7016,51.88333333333333,emt
Herrera Oria - Carretera De Colmenar,40.48937,-3.70046,51.38333333333333,emt
Virgen De Aranzazu,40.48709,-3.68953,49.78333333333333,emt
Herrera Oria - Ginzo De Limia,40.4864,-3.70795,50.38333333333333,emt
San Modesto - Marcos Orueta,40.48454,-3.68519,45.75,emt
Orense - San Germán,40.45651,-3.69499,20.583333333333332,emt
Ángel Múgica,40.48625,-3.68691,49.03333333333333,emt
Valencia De Don Juan - Alfredo Marqueríe,40.48719,-3.70165,50.666666666666664,emt
Orense - San Germán,40.45636,-3.6951,20.7,emt
Infanta Mercedes,40.45675,-3.69832,23.016666666666666,emt
Virgen De Aranzazu - San Dacio,40.48615,-3.69004,48.28333333333333,emt
Antonio Machado - Sinesio Delgado,40.46512,-3.71906,37.21666666666667,emt
Antonio Machado - Sinesio Delgado,40.46588,-3.71879,38.96666666666667,emt
San Modesto - San Dacio,40.48484,-3.6897,45.9,emt
Sinesio Delgado - Doroteo Benache,40.46671,-3.71611,42.1,emt
Sinesio Delgado - Doroteo Benache,40.46645,-3.71599,38.88333333333333,emt
Jazmín - Golfo De Salónica,40.48222,-3.66239,50.28333333333333,emt
Jazmín - Golfo De Salónica,40.48245,-3.66238,50.2,emt
Buganvilla,40.4721,-3.67598,28.466666666666665,emt
Roquetas De Mar,40.48141,-3.65934,38.3,emt
Roquetas De Mar,40.48164,-3.65955,38.85,emt
Avenida De Manoteras - Oña,40.48888,-3.66974,44.75,emt
Mojácar,40.48023,-3.65725,38.733333333333334,emt
Oña - Hospital,40.48916,-3.6676,45.38333333333333,emt
Avenida De Burgos - Pi Y Margall,40.49435,-3.66743,45.81666666666667,emt
Oña - Infanta María,40.48931,-3.66516,46.11666666666667,emt
